id,isDefault
800201,0.06968489326291058
800202,0.24078661297576653
800203,0.41614251234797944
800204,0.0935166314427763
800205,0.42275376353607313
800206,0.07802407980251054
800207,0.18086117034035687
800208,0.21043470888057217
800209,0.3367001487615605
800210,0.07811550117276925
800211,0.3817924283901704
800212,0.5422839423309591
800213,0.5050934236819503
800214,0.018845266009968855
800215,0.14240325130006176
800216,0.3258715337250273
800217,0.08015870118087667
800218,0.4844746857615881
800219,0.19836476925243746
800220,0.1756431636784313
800221,0.12407139782834722
800222,0.08827454981902817
800223,0.1480591023922125
800224,0.16614989499018176
800225,0.04071981690842622
800226,0.04244377391584495
800227,0.3186427952922716
800228,0.18855343132455646
800229,0.14505680250244116
800230,0.24676586593647007
800231,0.06264986339635785
800232,0.11193024977476086
800233,0.10541556522811207
800234,0.08084306210855631
800235,0.7083140489491561
800236,0.27175617359239296
800237,0.0987243364803817
800238,0.08336357614923011
800239,0.1686590006115176
800240,0.20394321865634701
800241,0.11973755720522887
800242,0.15898640206198203
800243,0.09643581861599705
800244,0.1387875697542726
800245,0.3126286885520281
800246,0.32523062207476916
800247,0.04260118115942223
800248,0.22906620518325888
800249,0.17737671710062133
800250,0.41440660723364925
800251,0.3841886747363753
800252,0.4277814581348694
800253,0.2603898571663366
800254,0.03991024429588553
800255,0.12123020599247167
800256,0.07509286615878907
800257,0.13088067846384205
800258,0.49054194288313147
800259,0.2997864133110505
800260,0.25397425867781465
800261,0.48825788593909303
800262,0.21526741168522034
800263,0.12135486315641443
800264,0.4430003656842309
800265,0.03611839670916016
800266,0.04844393386592418
800267,0.34893523375634766
800268,0.263382970115531
800269,0.42540260047394934
800270,0.2632844107400564
800271,0.20508136097520266
800272,0.13776003956194724
800273,0.1121609087799237
800274,0.40398702656779323
800275,0.09765370956914456
800276,0.173779178275414
800277,0.2850369425178282
800278,0.04851459138617021
800279,0.270782630850086
800280,0.181461448798795
800281,0.4384955859846436
800282,0.10352889573139108
800283,0.22085464885213832
800284,0.15252608153952565
800285,0.24018951183650505
800286,0.06342181717457764
800287,0.4039698293888091
800288,0.26994680484473904
800289,0.43391020781871353
800290,0.1386226514793008
800291,0.19715059008780053
800292,0.2679664699503459
800293,0.5695921614134831
800294,0.2627535940127098
800295,0.304816543772793
800296,0.4502724398569779
800297,0.11780532121860003
800298,0.07145380492133581
800299,0.024259033167978825
800300,0.11019065684290621
800301,0.1057820797341318
800302,0.15700731525621658
800303,0.3062577340693838
800304,0.3961106511641653
800305,0.34784210120982084
800306,0.1668512541876828
800307,0.2418208244447412
800308,0.3533597388116848
800309,0.2463036904708376
800310,0.1622506162305366
800311,0.18140724080607326
800312,0.1737819401520243
800313,0.2785958559024121
800314,0.04022746944550906
800315,0.05802289329282002
800316,0.053208949176274764
800317,0.20056620269449496
800318,0.2964970942863779
800319,0.20331549642139332
800320,0.06690596001947405
800321,0.2062805889590437
800322,0.14523218626957396
800323,0.1588463624853911
800324,0.24724255951337595
800325,0.11345514264380376
800326,0.303244142249116
800327,0.040157413295346
800328,0.1314397449515882
800329,0.02709274246168038
800330,0.21114159484270603
800331,0.1852856069595805
800332,0.04195527203064177
800333,0.02337636238352018
800334,0.23037033797486528
800335,0.25445961241908194
800336,0.2563659082843835
800337,0.11756725224341202
800338,0.3443760090749043
800339,0.045561211586562865
800340,0.030396369280460505
800341,0.04064155931424616
800342,0.12345588606044404
800343,0.07700100435018922
800344,0.26812812119796525
800345,0.15549295893880058
800346,0.32317238602637444
800347,0.040601926414690064
800348,0.27876254191508726
800349,0.1354698981546799
800350,0.27248784690690236
800351,0.32242075647605906
800352,0.6263527535232019
800353,0.3449298263295188
800354,0.30233830948930246
800355,0.16676672444160615
800356,0.4464623933674805
800357,0.23369541616952835
800358,0.18247601108109307
800359,0.1121252348536085
800360,0.19846215282672183
800361,0.038835262784624756
800362,0.38085684832332417
800363,0.38149330168669837
800364,0.09033272531699467
800365,0.23650408982545046
800366,0.305369795579069
800367,0.3546981585870496
800368,0.1203638235938338
800369,0.10634355509189196
800370,0.2813311004064691
800371,0.20310311167212317
800372,0.49778007265973356
800373,0.2805630876630063
800374,0.2596684916784721
800375,0.06893986011089617
800376,0.0815724453633105
800377,0.14403924614906402
800378,0.041397963638749015
800379,0.06145248713737564
800380,0.07348388270843463
800381,0.03593590020136636
800382,0.42173263729016724
800383,0.2974297310315642
800384,0.14523509187602693
800385,0.30417766824439574
800386,0.15698219117695064
800387,0.1154280188769873
800388,0.31628281626827415
800389,0.23222655583203927
800390,0.037325171271968355
800391,0.1399396437637742
800392,0.27484625378528565
800393,0.287705736075219
800394,0.2986711931836944
800395,0.1362236210096436
800396,0.30988395828775656
800397,0.13316076237153485
800398,0.12093417859002813
800399,0.10161574891749273
800400,0.0969230758736611
800401,0.12841779405745674
800402,0.05942128602952452
800403,0.24778048831671595
800404,0.0838139077521269
800405,0.5267581794367228
800406,0.13157799818775248
800407,0.4562196221131165
800408,0.2163893676216333
800409,0.6013581082153818
800410,0.059051588493592835
800411,0.03791793349998565
800412,0.06660810119540903
800413,0.412199056848839
800414,0.23697306235755852
800415,0.11958716993584335
800416,0.07275363450510239
800417,0.1123580577388662
800418,0.10632392489953486
800419,0.10087658051608839
800420,0.41794761785155704
800421,0.2640839526729554
800422,0.2758663180173978
800423,0.27728681626674195
800424,0.1782896487404351
800425,0.03129720269399687
800426,0.0978075499489274
800427,0.3007559133601773
800428,0.170971283698976
800429,0.10083451442155425
800430,0.3967269555250189
800431,0.2765675395730001
800432,0.12119774272343602
800433,0.12410424177994787
800434,0.1607510684646034
800435,0.15635590149078787
800436,0.17585468420470615
800437,0.10665262414687679
800438,0.37344034701314976
800439,0.509799217362359
800440,0.10378833825204811
800441,0.30056928843339664
800442,0.0803688432528563
800443,0.07227141439998862
800444,0.12141572407407629
800445,0.07281513475338533
800446,0.2545208111986429
800447,0.4675988485579914
800448,0.05350682633337556
800449,0.1341238024752778
800450,0.25640219142385207
800451,0.2489110712077675
800452,0.08711553903230804
800453,0.09983688199026979
800454,0.1153291603109016
800455,0.16258109246377797
800456,0.17963402546625398
800457,0.170470687604396
800458,0.10743018360964922
800459,0.1758860086321679
800460,0.3271796424755102
800461,0.5307760892016867
800462,0.16574054136386826
800463,0.0375404823381396
800464,0.10405931042265373
800465,0.1288325211740932
800466,0.23855259527000697
800467,0.04533469427139123
800468,0.15347398418981456
800469,0.4351166931337613
800470,0.09416735024912833
800471,0.2267300867815831
800472,0.11071574443866844
800473,0.08761907954392885
800474,0.5047319284756143
800475,0.14741518701943085
800476,0.1091298480405959
800477,0.42967974049711316
800478,0.2849747050532794
800479,0.09143699451596922
800480,0.22498098808439881
800481,0.07352266111063924
800482,0.21312673222092196
800483,0.2265344032960383
800484,0.15929284954415263
800485,0.16208569111795268
800486,0.14417209026395747
800487,0.266268111467894
800488,0.4601309980013789
800489,0.1442120895546118
800490,0.29708527189283296
800491,0.08898734935899585
800492,0.04319269230613876
800493,0.36299415955655745
800494,0.5167941943738084
800495,0.026942362257541555
800496,0.036917289105052674
800497,0.3787448773282207
800498,0.32431735756736424
800499,0.40006898097899185
800500,0.454543047235502
800501,0.051470780480042354
800502,0.11386503825697095
800503,0.093269374424049
800504,0.1085700829277226
800505,0.32029400897765126
800506,0.08423283471934712
800507,0.06829704281250815
800508,0.050878904891767364
800509,0.01659208095095001
800510,0.06061030382422069
800511,0.3201669233263658
800512,0.11526453499042155
800513,0.1889843818782331
800514,0.20759647400505502
800515,0.2012256547742681
800516,0.5501629798858919
800517,0.09092740662433424
800518,0.13934110351227946
800519,0.08733869220927679
800520,0.2171391721176768
800521,0.05124972157672831
800522,0.026209541708879413
800523,0.07391761211437356
800524,0.04710674140055014
800525,0.2763925238484246
800526,0.3914908800721813
800527,0.09808845739051547
800528,0.4636338069080036
800529,0.10970111478703946
800530,0.14100368432523952
800531,0.17006557354878707
800532,0.11822080558930807
800533,0.047919261125952795
800534,0.4563301602062641
800535,0.2412567989624636
800536,0.6044333883522192
800537,0.1263950604324591
800538,0.3464864433548962
800539,0.04411445351198384
800540,0.2825655578205249
800541,0.23379211552579654
800542,0.1249025349356486
800543,0.3599985877250769
800544,0.3802451830651833
800545,0.33628194594816
800546,0.31038453565919216
800547,0.24931061907233812
800548,0.12685805154107857
800549,0.04915663727219091
800550,0.16085067682042634
800551,0.10709507838730074
800552,0.3608519881099023
800553,0.20877940172136317
800554,0.1967990200061318
800555,0.24823329250907952
800556,0.27192253026940993
800557,0.19501660637071047
800558,0.0447545462346018
800559,0.09783292958426203
800560,0.03171278382666314
800561,0.1598412803395601
800562,0.26256126937565893
800563,0.11232187961539067
800564,0.3933302368537947
800565,0.5708513406752826
800566,0.4144498521793301
800567,0.11493498835262347
800568,0.2900206340066225
800569,0.14701208536035956
800570,0.31910085353501505
800571,0.09081990064924285
800572,0.31131395265967443
800573,0.12906826271790772
800574,0.06513511619562339
800575,0.20521815349737726
800576,0.4456868388640331
800577,0.06746043566409148
800578,0.036687374599528165
800579,0.03575065571889411
800580,0.2283211433174773
800581,0.4110140703996153
800582,0.034018588323203605
800583,0.31686530895879655
800584,0.12071362729114536
800585,0.4265889880123042
800586,0.1230485250420039
800587,0.06054751308783301
800588,0.17483132108388205
800589,0.12256524438375495
800590,0.23127028272749264
800591,0.16982147905946535
800592,0.023009745968966558
800593,0.18042198423306585
800594,0.07200120682560952
800595,0.3042176388555048
800596,0.06950728955307983
800597,0.3450524260580618
800598,0.2374837668384617
800599,0.24153061441059406
800600,0.2796236421436339
800601,0.34468200572381485
800602,0.49515637733111145
800603,0.27474598265853784
800604,0.07725647048397737
800605,0.3814343117449806
800606,0.08969782299346853
800607,0.12239234427096202
800608,0.2087190422482732
800609,0.27985299075417475
800610,0.5541058195717758
800611,0.1245621266185122
800612,0.1703809857642976
800613,0.24914132115065807
800614,0.34001225522909195
800615,0.4684468089330476
800616,0.16683218157659735
800617,0.08552228291088974
800618,0.22406731297844787
800619,0.09820288883686872
800620,0.5271613171131971
800621,0.17734256208166024
800622,0.03836970158311809
800623,0.07658427325416446
800624,0.03744853468750903
800625,0.0418392760700588
800626,0.23811635054109093
800627,0.5400308646087336
800628,0.29578770509133945
800629,0.10833708968634456
800630,0.1684528868111012
800631,0.5487192205015249
800632,0.2484098703136716
800633,0.4925396981979099
800634,0.12770032060589306
800635,0.21820120397435594
800636,0.2057297787653701
800637,0.3206502675036908
800638,0.1685962901952872
800639,0.051427647439269954
800640,0.20753797269170546
800641,0.3403141874470311
800642,0.44646151409763757
800643,0.12727030803834852
800644,0.037768201743815524
800645,0.4778796235714732
800646,0.1752859757838617
800647,0.5246411192963177
800648,0.3019257091717346
800649,0.18416177781052845
800650,0.21503804860607895
800651,0.1880328604609239
800652,0.3632083106008463
800653,0.5567679021275594
800654,0.40267051011200367
800655,0.15071441223020124
800656,0.0763376244631665
800657,0.15923592859719726
800658,0.22894431772168874
800659,0.35100680161521186
800660,0.1261207283906314
800661,0.31418417451008496
800662,0.1772910863301469
800663,0.10795227981450929
800664,0.0805847026221294
800665,0.04282947189909884
800666,0.26745368727026125
800667,0.15537222342971715
800668,0.027542928282654748
800669,0.043391700786491454
800670,0.035006741357825534
800671,0.13156653428097276
800672,0.09108629894187656
800673,0.1390132114643159
800674,0.12614852184294578
800675,0.1059355173032963
800676,0.10714263185859295
800677,0.30482962490737686
800678,0.39568298060193985
800679,0.05679550199673027
800680,0.13011074769486772
800681,0.09824043187743628
800682,0.08107901417137484
800683,0.43831294157954165
800684,0.05780694066736496
800685,0.206494402608233
800686,0.4454298074145614
800687,0.23996176896787932
800688,0.3388471194426003
800689,0.05997997072360555
800690,0.48439127663073356
800691,0.021544953417119386
800692,0.7133144175909389
800693,0.38450473593356227
800694,0.22313458930296035
800695,0.2048230538506138
800696,0.062202602813900956
800697,0.07438718108769264
800698,0.18840879518091283
800699,0.28067210959412764
800700,0.06793239937044279
800701,0.5620984778922568
800702,0.3635808153997555
800703,0.10842080131397787
800704,0.0688696493359901
800705,0.2446102107043449
800706,0.19031618543000378
800707,0.2845633148673445
800708,0.03657768079645073
800709,0.05672075252363622
800710,0.0943801141965869
800711,0.030688524294169146
800712,0.21363078523252793
800713,0.7132296970534944
800714,0.1764196656661371
800715,0.13607051534615247
800716,0.0645483234916277
800717,0.3382949320713261
800718,0.11309018881635992
800719,0.17720040590315486
800720,0.13596990384685456
800721,0.273244916738275
800722,0.06795778254364906
800723,0.18487000815882887
800724,0.17452564262176956
800725,0.12458734195763894
800726,0.3734376237425661
800727,0.10366319750680283
800728,0.3339030170349435
800729,0.06421519696172598
800730,0.36800399909880616
800731,0.04729145999953279
800732,0.18705056144484727
800733,0.4876574468708326
800734,0.045903911424162516
800735,0.12027688204203588
800736,0.3361268036436461
800737,0.10261857089976353
800738,0.31107370102526255
800739,0.1296233523013973
800740,0.11822735171452466
800741,0.11215231658888561
800742,0.09841779213763031
800743,0.0457393469421041
800744,0.06822469630358466
800745,0.6492698955510592
800746,0.09786806509296792
800747,0.47387747789808765
800748,0.06404179563643181
800749,0.4225566321737536
800750,0.3673958285445679
800751,0.12819225944609886
800752,0.09601985943268267
800753,0.11163961070866246
800754,0.17092994768569061
800755,0.04636513035772651
800756,0.3199222507160161
800757,0.23637204338933612
800758,0.048090406862350034
800759,0.13652349343955852
800760,0.12289820525867197
800761,0.3139841513721477
800762,0.42142097292680325
800763,0.3430257524654509
800764,0.07236092817143534
800765,0.5029889202076672
800766,0.2235186768115571
800767,0.26465455722041775
800768,0.16829205025191146
800769,0.1829668827857093
800770,0.2359394670341216
800771,0.11095338719345925
800772,0.058032546943698526
800773,0.12084551668652391
800774,0.11392672205418855
800775,0.4187448801073662
800776,0.5195044295151048
800777,0.1019131843876244
800778,0.3111424781934081
800779,0.11876807930781648
800780,0.07676303551261537
800781,0.36262853158619673
800782,0.11288708311720048
800783,0.2412150031243564
800784,0.25850668435699614
800785,0.07932109571194537
800786,0.029810955517507766
800787,0.15648419941258565
800788,0.22049827592236523
800789,0.21043670750440227
800790,0.4969616528357283
800791,0.2143825015338148
800792,0.13158133378762227
800793,0.0627603452829227
800794,0.07254041129478879
800795,0.09136585693779051
800796,0.0721230298594405
800797,0.08555739088492349
800798,0.3352592736778143
800799,0.1873319171569736
800800,0.29588048384190263
800801,0.07531812558910769
800802,0.2178215435513258
800803,0.22663417834711097
800804,0.41693056272718276
800805,0.050812175810556776
800806,0.06989035597891864
800807,0.46314402345510475
800808,0.3125294430154214
800809,0.21389228299714172
800810,0.039125170715990094
800811,0.058924069428417054
800812,0.25802292053506376
800813,0.14745280663771945
800814,0.12145482054232078
800815,0.08970271188334122
800816,0.17232597468724314
800817,0.5422147371553173
800818,0.28421093704612743
800819,0.14812837718664545
800820,0.13982126075033707
800821,0.12257530145201424
800822,0.130570622608511
800823,0.27572145226187106
800824,0.03727540477880378
800825,0.18010617205030452
800826,0.06782746032281646
800827,0.04326311867446628
800828,0.5478738883435608
800829,0.15466254814746547
800830,0.05586933752159479
800831,0.08856846565610686
800832,0.06208429487673971
800833,0.10108117160118066
800834,0.03150317999682593
800835,0.09950382541436595
800836,0.4886908204609321
800837,0.08583122330065908
800838,0.5686291576795045
800839,0.19496625957360203
800840,0.04340733654008689
800841,0.09550696904073895
800842,0.2695530194394826
800843,0.13767885081012232
800844,0.05722805264310542
800845,0.3956260322595622
800846,0.2967272216668899
800847,0.12516532065133756
800848,0.2594436484698193
800849,0.09526889042476767
800850,0.10880236120894589
800851,0.12199042247858131
800852,0.23036264366046838
800853,0.4815882736707706
800854,0.2766207647444283
800855,0.28496007433536047
800856,0.3619108846404203
800857,0.20588606123646166
800858,0.43865025024364185
800859,0.16059318336092748
800860,0.02339208096545489
800861,0.08928722440575199
800862,0.13281076792632648
800863,0.10972124964174079
800864,0.39460174974293205
800865,0.25667181668731115
800866,0.1905726858082877
800867,0.3597279454969885
800868,0.025621220461173797
800869,0.11003526265825164
800870,0.2225219160065936
800871,0.2653467783991189
800872,0.10359213679448073
800873,0.044813951481718135
800874,0.25462140997350186
800875,0.06225310967746909
800876,0.47418078234311994
800877,0.17859289458146368
800878,0.07353766540886447
800879,0.05060025322812285
800880,0.10080461803429977
800881,0.4357585323263265
800882,0.21648928001299417
800883,0.10258144109705604
800884,0.1539199549096348
800885,0.3101648511518308
800886,0.0982782279972879
800887,0.292196734312124
800888,0.07385228135008777
800889,0.14785157501330956
800890,0.28234865755227967
800891,0.06929918772529187
800892,0.2286947363200144
800893,0.17942576269300517
800894,0.05738506393010937
800895,0.3457154042363274
800896,0.2779710855584381
800897,0.348812485444121
800898,0.19056979732309054
800899,0.2832584332470063
800900,0.05510961193394028
800901,0.4607859198501595
800902,0.2052382255331779
800903,0.23864453392043677
800904,0.10019971354439851
800905,0.29653929265315815
800906,0.3757265393805195
800907,0.30388166626676655
800908,0.3316383084721772
800909,0.048297903485567006
800910,0.07211453215784243
800911,0.07370147463915974
800912,0.10691596542647742
800913,0.6040313698499009
800914,0.13430203628661966
800915,0.11556244780666462
800916,0.34590012337110904
800917,0.4557691507883302
800918,0.6094447690415535
800919,0.11883846323435321
800920,0.09104222052974867
800921,0.10276691686313127
800922,0.18234004269462223
800923,0.25302406202605493
800924,0.13654606940701183
800925,0.14982188493739654
800926,0.14745870363301822
800927,0.05272840747823278
800928,0.3918361086510539
800929,0.27200356422284205
800930,0.06602348346423423
800931,0.20568434746102027
800932,0.08729201439133748
800933,0.058950582661984434
800934,0.08026989094814894
800935,0.12477440517955578
800936,0.24176462278324687
800937,0.1975736475310197
800938,0.06126635975350706
800939,0.07507516038132152
800940,0.060484032020446485
800941,0.05589362503241331
800942,0.4987191488456104
800943,0.16257762230704464
800944,0.5808078132157711
800945,0.3970272087945029
800946,0.2856413139025071
800947,0.25449484204455164
800948,0.29679852281562213
800949,0.07120399326882657
800950,0.08840055933211662
800951,0.15816339904711374
800952,0.15311541088374403
800953,0.36489179809908245
800954,0.13588958595745504
800955,0.04555827709776237
800956,0.044930078859637956
800957,0.08619018947724581
800958,0.05172158789972241
800959,0.20946941424834167
800960,0.0660212284587212
800961,0.06746987537627848
800962,0.07995633315763939
800963,0.20457469036720327
800964,0.17760614469002817
800965,0.3312455832584387
800966,0.09043750187158366
800967,0.06089906672252275
800968,0.15251418126995617
800969,0.2100679251139187
800970,0.0961903718480033
800971,0.2376389145477892
800972,0.057057233441419
800973,0.21785042064291724
800974,0.2727831871927472
800975,0.0838587593025007
800976,0.12377783905814463
800977,0.23570678262577485
800978,0.1702245399949273
800979,0.06889871871506846
800980,0.034790771898905185
800981,0.06192289011047016
800982,0.11040094190249945
800983,0.08073633702432775
800984,0.27242824219418776
800985,0.4939846172247215
800986,0.11016413403100571
800987,0.12788878065337267
800988,0.21209937294533449
800989,0.05094949363795288
800990,0.14951348884279317
800991,0.4449086256495115
800992,0.07861399262078222
800993,0.04620119190814703
800994,0.24507002819870408
800995,0.051837975242204216
800996,0.10576998678054182
800997,0.06488545978804201
800998,0.11357392101072807
800999,0.24514028314272515
801000,0.06818940277308617
801001,0.038062807253893834
801002,0.1630455533887081
801003,0.43593815617647885
801004,0.04031559350482082
801005,0.029366695298387643
801006,0.3608477099169913
801007,0.3607748946894261
801008,0.28758265060732463
801009,0.3979649664654705
801010,0.2320456492923077
801011,0.21301133639716915
801012,0.5237010184434102
801013,0.3204817374092723
801014,0.26857634376912753
801015,0.08701802812024
801016,0.2171695126106247
801017,0.02411696698311078
801018,0.11683851417124233
801019,0.08366896301420255
801020,0.20343772492127574
801021,0.021206644727028896
801022,0.12841203812283755
801023,0.23183040865666166
801024,0.15211359257889143
801025,0.4502129808178243
801026,0.07106138708575234
801027,0.1739962042585284
801028,0.09406419659458025
801029,0.06655642834851201
801030,0.2632651659018158
801031,0.07185600141675987
801032,0.125509623439055
801033,0.21946164577174676
801034,0.10434243618374557
801035,0.034114336872382175
801036,0.5331203790366565
801037,0.04143499248054199
801038,0.48425953933963267
801039,0.05058517310382206
801040,0.14920435855207356
801041,0.3425671699185517
801042,0.23532429794892223
801043,0.14190941458839415
801044,0.1575851383604427
801045,0.43047588915203433
801046,0.32957952687882086
801047,0.15234261224730672
801048,0.2554451493119191
801049,0.023597478692050918
801050,0.0418096128217071
801051,0.028934176246717503
801052,0.21111626928281166
801053,0.2137821575945429
801054,0.021141459979587735
801055,0.33677497576289867
801056,0.10913274660090788
801057,0.3326537128155223
801058,0.37121485818118344
801059,0.15030040108680182
801060,0.2009770171778668
801061,0.4442252534689677
801062,0.09391490613116026
801063,0.18973542345934366
801064,0.2387583914345998
801065,0.02880472547354731
801066,0.1188915875968296
801067,0.2715718829186634
801068,0.11150395289548955
801069,0.06596274176986688
801070,0.17515374413094298
801071,0.10045192881949959
801072,0.1821877354634912
801073,0.13256528599496514
801074,0.03846529033367029
801075,0.38857877295277427
801076,0.31723401119769623
801077,0.118649735538989
801078,0.030993958811040948
801079,0.4848220991686593
801080,0.31163945749438454
801081,0.5880323442902028
801082,0.2921685253085619
801083,0.28862424988279867
801084,0.12449308546541508
801085,0.6026119497180555
801086,0.056889440567254944
801087,0.432767697833151
801088,0.14292024526101899
801089,0.2030621000906417
801090,0.4514052258026413
801091,0.07925105975193089
801092,0.08581518231816192
801093,0.208655119037046
801094,0.1483510063234038
801095,0.46609082692609477
801096,0.07348743834877143
801097,0.1735140802451284
801098,0.3344869079950478
801099,0.13584054491104972
801100,0.272227508151594
801101,0.25104606077435276
801102,0.03304613941544038
801103,0.13541703226272966
801104,0.48285050800188883
801105,0.34831883744500886
801106,0.1329666999864758
801107,0.29668839379173434
801108,0.10485262542442624
801109,0.2876786199111601
801110,0.11587647674892138
801111,0.4982810287091991
801112,0.2511973368548247
801113,0.3199558595264883
801114,0.06933895858519405
801115,0.2852942794375083
801116,0.06458205515463585
801117,0.030396191027348085
801118,0.2731824216594628
801119,0.09618871798258462
801120,0.08786007419866053
801121,0.48542754799306626
801122,0.5220375309391734
801123,0.09133270401047489
801124,0.20474140493776552
801125,0.051295925797317364
801126,0.13355318878478176
801127,0.06034243995166351
801128,0.15238979606362105
801129,0.4309331457488572
801130,0.15480671858796186
801131,0.11170289184208206
801132,0.2753049479902773
801133,0.2198120470964538
801134,0.05935809247814276
801135,0.03702357432558312
801136,0.16398425980217418
801137,0.29694259827596936
801138,0.09880650127178044
801139,0.04884914600868339
801140,0.07618825083385189
801141,0.07654402687580797
801142,0.34138103786972834
801143,0.1621455243707117
801144,0.25133490296360117
801145,0.1983712777117094
801146,0.28903568996868895
801147,0.43131839167872293
801148,0.04799549681668889
801149,0.22363549117541695
801150,0.17963898021380087
801151,0.16857123912416463
801152,0.24618972110240442
801153,0.39008560382167645
801154,0.12509260433830569
801155,0.08242091148860543
801156,0.20232365140225725
801157,0.08739493576271358
801158,0.44716311607995596
801159,0.2099937166606027
801160,0.2804179932736627
801161,0.06272201193446893
801162,0.2363065337408483
801163,0.47896175121377643
801164,0.09140285140997755
801165,0.05304469411646991
801166,0.02838749871865987
801167,0.2851354256750772
